"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"校验顶层响应字段完整性","2042","test_response_fields_completeness","testcases.api","Tue Apr 07 04:37:35 UTC 2026","passed","Tue Apr 07 04:37:37 UTC 2026","TestWeatherAPI","test_weather","",""
"获取 torvalds 用户信息，字段应完整","60","test_get_known_user","testcases.api","Tue Apr 07 04:37:30 UTC 2026","passed","Tue Apr 07 04:37:30 UTC 2026","TestGitHubUser","test_github","",""
"GitHub API 响应头应包含 Rate-Limit 相关字段","8","test_rate_limit_headers","testcases.api","Tue Apr 07 04:37:31 UTC 2026","passed","Tue Apr 07 04:37:31 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"按关键词搜索仓库，应返回结果且字段完整","267","test_search_repo_by_keyword[playwright]","testcases.api","Tue Apr 07 04:37:29 UTC 2026","passed","Tue Apr 07 04:37:29 UTC 2026","TestGitHubSearchRepo","test_github","",""
"不存在的组织应返回 404","38","test_get_nonexistent_org","testcases.api","Tue Apr 07 04:37:31 UTC 2026","passed","Tue Apr 07 04:37:31 UTC 2026","TestGitHubOrg","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Python]","testcases.ui","Tue Apr 07 04:37:41 UTC 2026","broken","Tue Apr 07 04:37:41 UTC 2026","TestBaiduSearch","test_baidu","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_username]","testcases.ui","Tue Apr 07 04:37:44 UTC 2026","broken","Tue Apr 07 04:37:44 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"按关键词搜索仓库，应返回结果且字段完整","333","test_search_repo_by_keyword[pytest]","testcases.api","Tue Apr 07 04:37:29 UTC 2026","passed","Tue Apr 07 04:37:29 UTC 2026","TestGitHubSearchRepo","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1028","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","Tue Apr 07 04:37:33 UTC 2026","passed","Tue Apr 07 04:37:34 UTC 2026","TestWeatherAPI","test_weather","",""
"搜索后截图，附加到 Allure 报告","0","test_search_with_screenshot","testcases.ui","Tue Apr 07 04:37:43 UTC 2026","broken","Tue Apr 07 04:37:43 UTC 2026","TestBaiduSearch","test_baidu","",""
"获取 torvalds/linux 仓库详情，字段应完整","104","test_get_known_repo","testcases.api","Tue Apr 07 04:37:30 UTC 2026","passed","Tue Apr 07 04:37:30 UTC 2026","TestGitHubRepo","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Pytest\u6846\u67b6]","testcases.ui","Tue Apr 07 04:37:42 UTC 2026","broken","Tue Apr 07 04:37:42 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1043","test_get_weather_success[310000-\u4e0a\u6d77]","testcases.api","Tue Apr 07 04:37:32 UTC 2026","passed","Tue Apr 07 04:37:33 UTC 2026","TestWeatherAPI","test_weather","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_username]","testcases.ui","Tue Apr 07 04:37:43 UTC 2026","broken","Tue Apr 07 04:37:43 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_both]","testcases.ui","Tue Apr 07 04:37:43 UTC 2026","broken","Tue Apr 07 04:37:43 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
