"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Python]","testcases.ui","Mon Mar 16 11:12:32 UTC 2026","broken","Mon Mar 16 11:12:32 UTC 2026","TestBaiduSearch","test_baidu","",""
"搜索框和搜索按钮应在首页存在于 DOM 中（百度弹窗可能遮挡 CSS visibility）","0","test_search_input_visible","testcases.ui","Mon Mar 16 11:12:34 UTC 2026","broken","Mon Mar 16 11:12:34 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u81ea\u52a8\u5316\u6d4b\u8bd5]","testcases.ui","Mon Mar 16 11:12:33 UTC 2026","broken","Mon Mar 16 11:12:33 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1556","test_get_weather_success[110000-\u5317\u4eac]","testcases.api","Mon Mar 16 11:12:22 UTC 2026","passed","Mon Mar 16 11:12:23 UTC 2026","TestWeatherAPI","test_weather","",""
"获取 torvalds/linux 仓库详情，字段应完整","123","test_get_known_repo","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubRepo","test_github","",""
"不传 Key 应返回鉴权失败","1031","test_missing_api_key","testcases.api","Mon Mar 16 11:12:30 UTC 2026","passed","Mon Mar 16 11:12:31 UTC 2026","TestWeatherAPI","test_weather","",""
"空关键词应返回 422 参数错误","24","test_search_repo_empty_keyword","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubSearchRepo","test_github","",""
"API 响应 Content-Type 应为 application/json","5","test_content_type_is_json","testcases.api","Mon Mar 16 11:12:22 UTC 2026","passed","Mon Mar 16 11:12:22 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","Mon Mar 16 11:12:33 UTC 2026","broken","Mon Mar 16 11:12:33 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1042","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","Mon Mar 16 11:12:24 UTC 2026","passed","Mon Mar 16 11:12:25 UTC 2026","TestWeatherAPI","test_weather","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1030","test_get_weather_success[310000-\u4e0a\u6d77]","testcases.api","Mon Mar 16 11:12:23 UTC 2026","passed","Mon Mar 16 11:12:24 UTC 2026","TestWeatherAPI","test_weather","",""
"获取 torvalds 用户信息，字段应完整","70","test_get_known_user","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubUser","test_github","",""
"按关键词搜索仓库，应返回结果且字段完整","267","test_search_repo_by_keyword[requests]","testcases.api","Mon Mar 16 11:12:20 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubSearchRepo","test_github","",""
"传入无效城市编码，接口应返回错误或 lives 数据为空/无效","1037","test_invalid_city_code","testcases.api","Mon Mar 16 11:12:29 UTC 2026","passed","Mon Mar 16 11:12:30 UTC 2026","TestWeatherAPI","test_weather","",""
"获取用户仓库列表，应为数组且每项含仓库基本信息","81","test_get_user_repos","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubUser","test_github","",""
"按关键词搜索仓库，应返回结果且字段完整","334","test_search_repo_by_keyword[pytest]","testcases.api","Mon Mar 16 11:12:20 UTC 2026","passed","Mon Mar 16 11:12:20 UTC 2026","TestGitHubSearchRepo","test_github","",""
"GitHub API 响应头应包含 Rate-Limit 相关字段","4","test_rate_limit_headers","testcases.api","Mon Mar 16 11:12:22 UTC 2026","passed","Mon Mar 16 11:12:22 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"打开百度首页，标题应包含'百度'","0","test_homepage_title","testcases.ui","Mon Mar 16 11:12:34 UTC 2026","broken","Mon Mar 16 11:12:34 UTC 2026","TestBaiduSearch","test_baidu","",""
"获取 torvalds/linux 的 topics，响应应包含 names 数组","119","test_get_repo_topics","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubRepo","test_github","",""
"不存在的仓库应返回 404","28","test_get_nonexistent_repo","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubRepo","test_github","",""
"per_page 参数生效，返回条数与请求一致","195","test_search_repo_pagination","testcases.api","Mon Mar 16 11:12:21 UTC 2026","passed","Mon Mar 16 11:12:21 UTC 2026","TestGitHubSearchRepo","test_github","",""
