"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"获取 torvalds/linux 的 topics，响应应包含 names 数组","113","test_get_repo_topics","testcases.api","2026-08-09","passed","2026-08-09","TestGitHubRepo","test_github","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_username]","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"校验顶层响应字段完整性","2058","test_response_fields_completeness","testcases.api","2026-08-09","passed","2026-08-09","TestWeatherAPI","test_weather","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[@#$%]","testcases.ui","2026-08-09","broken","2026-08-09","TestBaiduSearch","test_baidu","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_both]","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_password]","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[123456]","testcases.ui","2026-08-09","broken","2026-08-09","TestBaiduSearch","test_baidu","",""
"登录成功后页面应有退出链接，且不再显示登录按钮","0","test_login_redirect_and_elements","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[   ]","testcases.ui","2026-08-09","broken","2026-08-09","TestBaiduSearch","test_baidu","",""
"获取 github 组织信息，字段应完整","103","test_get_known_org","testcases.api","2026-08-09","passed","2026-08-09","TestGitHubOrg","test_github","",""
"使用官方公开测试账号登录，应跳转到 Secure Area 页","0","test_login_success","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_all]","testcases.ui","2026-08-09","broken","2026-08-09","TestExpandTestingLogin","test_opencart_login","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1048","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","2026-08-09","passed","2026-08-09","TestWeatherAPI","test_weather","",""
"空关键词应返回 422 参数错误","55","test_search_repo_empty_keyword","testcases.api","2026-08-09","passed","2026-08-09","TestGitHubSearchRepo","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Pytest\u6846\u67b6]","testcases.ui","2026-08-09","broken","2026-08-09","TestBaiduSearch","test_baidu","",""
"不存在的仓库应返回 404","66","test_get_nonexistent_repo","testcases.api","2026-08-09","passed","2026-08-09","TestGitHubRepo","test_github","",""
