"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"正常城市编码应返回天气数据，状态码200，infocode为10000","990","test_get_weather_success[440300-\u6df1\u5733]","testcases.api","Sun May 03 05:34:43 UTC 2026","passed","Sun May 03 05:34:44 UTC 2026","TestWeatherAPI","test_weather","",""
"按关键词搜索仓库，应返回结果且字段完整","267","test_search_repo_by_keyword[requests]","testcases.api","Sun May 03 05:34:38 UTC 2026","passed","Sun May 03 05:34:39 UTC 2026","TestGitHubSearchRepo","test_github","",""
"获取仓库贡献者列表，返回数组且字段完整
        注：torvalds/linux 贡献者数量过大，GitHub API 会返回 403，
        改用 pytest/pytest（规模适中的知名仓库）
        ","313","test_get_repo_contributors","testcases.api","Sun May 03 05:34:39 UTC 2026","passed","Sun May 03 05:34:39 UTC 2026","TestGitHubRepo","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Pytest\u6846\u67b6]","testcases.ui","Sun May 03 05:34:50 UTC 2026","broken","Sun May 03 05:34:50 UTC 2026","TestBaiduSearch","test_baidu","",""
"GitHub API 响应头应包含 Rate-Limit 相关字段","19","test_rate_limit_headers","testcases.api","Sun May 03 05:34:40 UTC 2026","passed","Sun May 03 05:34:40 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_password]","testcases.ui","Sun May 03 05:34:52 UTC 2026","broken","Sun May 03 05:34:52 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"使用官方公开测试账号登录，应跳转到 Secure Area 页","0","test_login_success","testcases.ui","Sun May 03 05:34:51 UTC 2026","broken","Sun May 03 05:34:51 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"获取用户仓库列表，应为数组且每项含仓库基本信息","99","test_get_user_repos","testcases.api","Sun May 03 05:34:39 UTC 2026","passed","Sun May 03 05:34:39 UTC 2026","TestGitHubUser","test_github","",""
"不存在的用户名应返回 404","40","test_get_nonexistent_user","testcases.api","Sun May 03 05:34:39 UTC 2026","passed","Sun May 03 05:34:39 UTC 2026","TestGitHubUser","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","Sun May 03 05:34:51 UTC 2026","broken","Sun May 03 05:34:51 UTC 2026","TestBaiduSearch","test_baidu","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[   ]","testcases.ui","Sun May 03 05:34:51 UTC 2026","broken","Sun May 03 05:34:51 UTC 2026","TestBaiduSearch","test_baidu","",""
"搜索后截图，附加到 Allure 报告","0","test_search_with_screenshot","testcases.ui","Sun May 03 05:34:51 UTC 2026","broken","Sun May 03 05:34:51 UTC 2026","TestBaiduSearch","test_baidu","",""
