"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"搜索后截图，附加到 Allure 报告","0","test_search_with_screenshot","testcases.ui","Mon Apr 27 05:29:10 UTC 2026","broken","Mon Apr 27 05:29:10 UTC 2026","TestBaiduSearch","test_baidu","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[   ]","testcases.ui","Mon Apr 27 05:29:09 UTC 2026","broken","Mon Apr 27 05:29:09 UTC 2026","TestBaiduSearch","test_baidu","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_username]","testcases.ui","Mon Apr 27 05:29:10 UTC 2026","broken","Mon Apr 27 05:29:10 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"按关键词搜索仓库，应返回结果且字段完整","306","test_search_repo_by_keyword[requests]","testcases.api","Mon Apr 27 05:28:56 UTC 2026","passed","Mon Apr 27 05:28:57 UTC 2026","TestGitHubSearchRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[123456]","testcases.ui","Mon Apr 27 05:29:10 UTC 2026","broken","Mon Apr 27 05:29:10 UTC 2026","TestBaiduSearch","test_baidu","",""
"不存在的组织应返回 404","108","test_get_nonexistent_org","testcases.api","Mon Apr 27 05:28:59 UTC 2026","passed","Mon Apr 27 05:28:59 UTC 2026","TestGitHubOrg","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","857","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","Mon Apr 27 05:29:01 UTC 2026","passed","Mon Apr 27 05:29:02 UTC 2026","TestWeatherAPI","test_weather","",""
"不存在的用户名应返回 404","94","test_get_nonexistent_user","testcases.api","Mon Apr 27 05:28:58 UTC 2026","passed","Mon Apr 27 05:28:58 UTC 2026","TestGitHubUser","test_github","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_both]","testcases.ui","Mon Apr 27 05:29:10 UTC 2026","broken","Mon Apr 27 05:29:10 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"per_page 参数生效，返回条数与请求一致","709","test_search_repo_pagination","testcases.api","Mon Apr 27 05:28:57 UTC 2026","passed","Mon Apr 27 05:28:57 UTC 2026","TestGitHubSearchRepo","test_github","",""
"不传 Key 应返回鉴权失败","944","test_missing_api_key","testcases.api","Mon Apr 27 05:29:06 UTC 2026","passed","Mon Apr 27 05:29:07 UTC 2026","TestWeatherAPI","test_weather","",""
"获取 github 组织信息，字段应完整","162","test_get_known_org","testcases.api","Mon Apr 27 05:28:59 UTC 2026","passed","Mon Apr 27 05:28:59 UTC 2026","TestGitHubOrg","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","862","test_get_weather_success[440300-\u6df1\u5733]","testcases.api","Mon Apr 27 05:29:02 UTC 2026","passed","Mon Apr 27 05:29:03 UTC 2026","TestWeatherAPI","test_weather","",""
"使用官方公开测试账号登录，应跳转到 Secure Area 页","0","test_login_success","testcases.ui","Mon Apr 27 05:29:10 UTC 2026","broken","Mon Apr 27 05:29:10 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","867","test_get_weather_success[310000-\u4e0a\u6d77]","testcases.api","Mon Apr 27 05:29:00 UTC 2026","passed","Mon Apr 27 05:29:01 UTC 2026","TestWeatherAPI","test_weather","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","Mon Apr 27 05:29:09 UTC 2026","broken","Mon Apr 27 05:29:09 UTC 2026","TestBaiduSearch","test_baidu","",""
