"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"按关键词搜索仓库，应返回结果且字段完整","205","test_search_repo_by_keyword[pytest]","testcases.api","Wed Mar 25 04:25:11 UTC 2026","passed","Wed Mar 25 04:25:11 UTC 2026","TestGitHubSearchRepo","test_github","",""
"校验顶层响应字段完整性","2027","test_response_fields_completeness","testcases.api","Wed Mar 25 04:25:17 UTC 2026","passed","Wed Mar 25 04:25:19 UTC 2026","TestWeatherAPI","test_weather","",""
"按关键词搜索仓库，应返回结果且字段完整","193","test_search_repo_by_keyword[requests]","testcases.api","Wed Mar 25 04:25:11 UTC 2026","passed","Wed Mar 25 04:25:12 UTC 2026","TestGitHubSearchRepo","test_github","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_username]","testcases.ui","Wed Mar 25 04:25:25 UTC 2026","broken","Wed Mar 25 04:25:25 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"空关键词应返回 422 参数错误","28","test_search_repo_empty_keyword","testcases.api","Wed Mar 25 04:25:12 UTC 2026","passed","Wed Mar 25 04:25:12 UTC 2026","TestGitHubSearchRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[123456]","testcases.ui","Wed Mar 25 04:25:24 UTC 2026","broken","Wed Mar 25 04:25:24 UTC 2026","TestBaiduSearch","test_baidu","",""
"获取用户仓库列表，应为数组且每项含仓库基本信息","8","test_get_user_repos","testcases.api","Wed Mar 25 04:25:12 UTC 2026","failed","Wed Mar 25 04:25:12 UTC 2026","TestGitHubUser","test_github","",""
"使用官方公开测试账号登录，应跳转到 Secure Area 页","0","test_login_success","testcases.ui","Wed Mar 25 04:25:24 UTC 2026","broken","Wed Mar 25 04:25:24 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"登录成功后页面应有退出链接，且不再显示登录按钮","0","test_login_redirect_and_elements","testcases.ui","Wed Mar 25 04:25:24 UTC 2026","broken","Wed Mar 25 04:25:24 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"获取仓库贡献者列表，返回数组且字段完整
        注：torvalds/linux 贡献者数量过大，GitHub API 会返回 403，
        改用 pytest/pytest（规模适中的知名仓库）
        ","8","test_get_repo_contributors","testcases.api","Wed Mar 25 04:25:12 UTC 2026","failed","Wed Mar 25 04:25:12 UTC 2026","TestGitHubRepo","test_github","",""
"获取 torvalds 用户信息，字段应完整","9","test_get_known_user","testcases.api","Wed Mar 25 04:25:12 UTC 2026","failed","Wed Mar 25 04:25:12 UTC 2026","TestGitHubUser","test_github","",""
