"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"per_page 参数生效，返回条数与请求一致","261","test_search_repo_pagination","testcases.api","Mon Apr 13 05:17:37 UTC 2026","passed","Mon Apr 13 05:17:37 UTC 2026","TestGitHubSearchRepo","test_github","",""
"extensions=all 返回预报数据，应包含 forecasts 字段","888","test_forecast_weather","testcases.api","Mon Apr 13 05:17:46 UTC 2026","passed","Mon Apr 13 05:17:47 UTC 2026","TestWeatherAPI","test_weather","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","887","test_get_weather_success[440300-\u6df1\u5733]","testcases.api","Mon Apr 13 05:17:41 UTC 2026","passed","Mon Apr 13 05:17:42 UTC 2026","TestWeatherAPI","test_weather","",""
"搜索框和搜索按钮应在首页存在于 DOM 中（百度弹窗可能遮挡 CSS visibility）","0","test_search_input_visible","testcases.ui","Mon Apr 13 05:17:48 UTC 2026","broken","Mon Apr 13 05:17:48 UTC 2026","TestBaiduSearch","test_baidu","",""
"获取 torvalds/linux 的 topics，响应应包含 names 数组","109","test_get_repo_topics","testcases.api","Mon Apr 13 05:17:37 UTC 2026","passed","Mon Apr 13 05:17:38 UTC 2026","TestGitHubRepo","test_github","",""
"不传 Key 应返回鉴权失败","876","test_missing_api_key","testcases.api","Mon Apr 13 05:17:45 UTC 2026","passed","Mon Apr 13 05:17:46 UTC 2026","TestWeatherAPI","test_weather","",""
"获取 torvalds 用户信息，字段应完整","52","test_get_known_user","testcases.api","Mon Apr 13 05:17:37 UTC 2026","passed","Mon Apr 13 05:17:37 UTC 2026","TestGitHubUser","test_github","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_all]","testcases.ui","Mon Apr 13 05:17:50 UTC 2026","broken","Mon Apr 13 05:17:50 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"获取 torvalds/linux 仓库详情，字段应完整","126","test_get_known_repo","testcases.api","Mon Apr 13 05:17:37 UTC 2026","passed","Mon Apr 13 05:17:37 UTC 2026","TestGitHubRepo","test_github","",""
"登录成功后页面应有退出链接，且不再显示登录按钮","0","test_login_redirect_and_elements","testcases.ui","Mon Apr 13 05:17:49 UTC 2026","broken","Mon Apr 13 05:17:49 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"获取仓库贡献者列表，返回数组且字段完整
        注：torvalds/linux 贡献者数量过大，GitHub API 会返回 403，
        改用 pytest/pytest（规模适中的知名仓库）
        ","338","test_get_repo_contributors","testcases.api","Mon Apr 13 05:17:38 UTC 2026","passed","Mon Apr 13 05:17:38 UTC 2026","TestGitHubRepo","test_github","",""
"打开百度首页，标题应包含'百度'","0","test_homepage_title","testcases.ui","Mon Apr 13 05:17:48 UTC 2026","broken","Mon Apr 13 05:17:48 UTC 2026","TestBaiduSearch","test_baidu","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_password]","testcases.ui","Mon Apr 13 05:17:50 UTC 2026","broken","Mon Apr 13 05:17:50 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[123456]","testcases.ui","Mon Apr 13 05:17:49 UTC 2026","broken","Mon Apr 13 05:17:49 UTC 2026","TestBaiduSearch","test_baidu","",""
