"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"获取 torvalds/linux 仓库详情，字段应完整","145","test_get_known_repo","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubRepo","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","961","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","2026-07-30","passed","2026-07-30","TestWeatherAPI","test_weather","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","926","test_get_weather_success[310000-\u4e0a\u6d77]","testcases.api","2026-07-30","passed","2026-07-30","TestWeatherAPI","test_weather","",""
"per_page 参数生效，返回条数与请求一致","222","test_search_repo_pagination","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubSearchRepo","test_github","",""
"按关键词搜索仓库，应返回结果且字段完整","215","test_search_repo_by_keyword[playwright]","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubSearchRepo","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1117","test_get_weather_success[110000-\u5317\u4eac]","testcases.api","2026-07-30","passed","2026-07-30","TestWeatherAPI","test_weather","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_all]","testcases.ui","2026-07-30","broken","2026-07-30","TestExpandTestingLogin","test_opencart_login","",""
"GitHub API 响应头应包含 Rate-Limit 相关字段","26","test_rate_limit_headers","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubResponseHeaders","test_github","",""
"打开百度首页，标题应包含'百度'","0","test_homepage_title","testcases.ui","2026-07-30","broken","2026-07-30","TestBaiduSearch","test_baidu","",""
"不存在的仓库应返回 404","120","test_get_nonexistent_repo","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubRepo","test_github","",""
"不存在的组织应返回 404","86","test_get_nonexistent_org","testcases.api","2026-07-30","passed","2026-07-30","TestGitHubOrg","test_github","",""
