"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"不存在的用户名应返回 404","103","test_get_nonexistent_user","testcases.api","Thu Mar 19 02:59:43 UTC 2026","passed","Thu Mar 19 02:59:43 UTC 2026","TestGitHubUser","test_github","",""
"API 响应 Content-Type 应为 application/json","21","test_content_type_is_json","testcases.api","Thu Mar 19 02:59:44 UTC 2026","passed","Thu Mar 19 02:59:44 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"不存在的组织应返回 404","114","test_get_nonexistent_org","testcases.api","Thu Mar 19 02:59:44 UTC 2026","passed","Thu Mar 19 02:59:44 UTC 2026","TestGitHubOrg","test_github","",""
"空关键词应返回 422 参数错误","107","test_search_repo_empty_keyword","testcases.api","Thu Mar 19 02:59:43 UTC 2026","passed","Thu Mar 19 02:59:43 UTC 2026","TestGitHubSearchRepo","test_github","",""
"按关键词搜索仓库，应返回结果且字段完整","338","test_search_repo_by_keyword[pytest]","testcases.api","Thu Mar 19 02:59:41 UTC 2026","passed","Thu Mar 19 02:59:42 UTC 2026","TestGitHubSearchRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[123456]","testcases.ui","Thu Mar 19 02:59:55 UTC 2026","broken","Thu Mar 19 02:59:55 UTC 2026","TestBaiduSearch","test_baidu","",""
"获取 torvalds/linux 的 topics，响应应包含 names 数组","142","test_get_repo_topics","testcases.api","Thu Mar 19 02:59:44 UTC 2026","passed","Thu Mar 19 02:59:44 UTC 2026","TestGitHubRepo","test_github","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_password]","testcases.ui","Thu Mar 19 02:59:55 UTC 2026","broken","Thu Mar 19 02:59:55 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"登录成功后页面应有退出链接，且不再显示登录按钮","0","test_login_redirect_and_elements","testcases.ui","Thu Mar 19 02:59:55 UTC 2026","broken","Thu Mar 19 02:59:55 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","Thu Mar 19 02:59:54 UTC 2026","broken","Thu Mar 19 02:59:54 UTC 2026","TestBaiduSearch","test_baidu","",""
"登录成功后截图，附加到 Allure 报告","0","test_login_success_screenshot","testcases.ui","Thu Mar 19 02:59:56 UTC 2026","broken","Thu Mar 19 02:59:56 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_all]","testcases.ui","Thu Mar 19 02:59:55 UTC 2026","broken","Thu Mar 19 02:59:55 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_username]","testcases.ui","Thu Mar 19 02:59:56 UTC 2026","broken","Thu Mar 19 02:59:56 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Pytest\u6846\u67b6]","testcases.ui","Thu Mar 19 02:59:54 UTC 2026","broken","Thu Mar 19 02:59:54 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Python]","testcases.ui","Thu Mar 19 02:59:53 UTC 2026","broken","Thu Mar 19 02:59:53 UTC 2026","TestBaiduSearch","test_baidu","",""
"按关键词搜索仓库，应返回结果且字段完整","277","test_search_repo_by_keyword[playwright]","testcases.api","Thu Mar 19 02:59:42 UTC 2026","passed","Thu Mar 19 02:59:42 UTC 2026","TestGitHubSearchRepo","test_github","",""
"搜索后截图，附加到 Allure 报告","0","test_search_with_screenshot","testcases.ui","Thu Mar 19 02:59:55 UTC 2026","broken","Thu Mar 19 02:59:55 UTC 2026","TestBaiduSearch","test_baidu","",""
