"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"正常城市编码应返回天气数据，状态码200，infocode为10000","1281","test_get_weather_success[110000-\u5317\u4eac]","testcases.api","Thu Mar 26 04:36:56 UTC 2026","passed","Thu Mar 26 04:36:58 UTC 2026","TestWeatherAPI","test_weather","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_all]","testcases.ui","Thu Mar 26 04:37:08 UTC 2026","broken","Thu Mar 26 04:37:08 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Pytest\u6846\u67b6]","testcases.ui","Thu Mar 26 04:37:07 UTC 2026","broken","Thu Mar 26 04:37:07 UTC 2026","TestBaiduSearch","test_baidu","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","880","test_get_weather_success[440300-\u6df1\u5733]","testcases.api","Thu Mar 26 04:37:00 UTC 2026","passed","Thu Mar 26 04:37:00 UTC 2026","TestWeatherAPI","test_weather","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u81ea\u52a8\u5316\u6d4b\u8bd5]","testcases.ui","Thu Mar 26 04:37:07 UTC 2026","broken","Thu Mar 26 04:37:07 UTC 2026","TestBaiduSearch","test_baidu","",""
"不存在的组织应返回 404","75","test_get_nonexistent_org","testcases.api","Thu Mar 26 04:36:56 UTC 2026","passed","Thu Mar 26 04:36:56 UTC 2026","TestGitHubOrg","test_github","",""
"空关键词应返回 422 参数错误","71","test_search_repo_empty_keyword","testcases.api","Thu Mar 26 04:36:55 UTC 2026","passed","Thu Mar 26 04:36:55 UTC 2026","TestGitHubSearchRepo","test_github","",""
"使用官方公开测试账号登录，应跳转到 Secure Area 页","0","test_login_success","testcases.ui","Thu Mar 26 04:37:08 UTC 2026","broken","Thu Mar 26 04:37:08 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"API 响应 Content-Type 应为 application/json","54","test_content_type_is_json","testcases.api","Thu Mar 26 04:36:56 UTC 2026","passed","Thu Mar 26 04:36:56 UTC 2026","TestGitHubResponseHeaders","test_github","",""
"登录成功后截图，附加到 Allure 报告","0","test_login_success_screenshot","testcases.ui","Thu Mar 26 04:37:09 UTC 2026","broken","Thu Mar 26 04:37:09 UTC 2026","TestExpandTestingLogin","test_opencart_login","",""
"获取用户仓库列表，应为数组且每项含仓库基本信息","125","test_get_user_repos","testcases.api","Thu Mar 26 04:36:55 UTC 2026","passed","Thu Mar 26 04:36:55 UTC 2026","TestGitHubUser","test_github","",""
"extensions=all 返回预报数据，应包含 forecasts 字段","888","test_forecast_weather","testcases.api","Thu Mar 26 04:37:04 UTC 2026","passed","Thu Mar 26 04:37:05 UTC 2026","TestWeatherAPI","test_weather","",""
