"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"获取 torvalds/linux 仓库详情，字段应完整","123","test_get_known_repo","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubRepo","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u81ea\u52a8\u5316\u6d4b\u8bd5]","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"per_page 参数生效，返回条数与请求一致","172","test_search_repo_pagination","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubSearchRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[@#$%]","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1204","test_get_weather_success[110000-\u5317\u4eac]","testcases.api","2026-07-11","passed","2026-07-11","TestWeatherAPI","test_weather","",""
"搜索后截图，附加到 Allure 报告","0","test_search_with_screenshot","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"extensions=all 返回预报数据，应包含 forecasts 字段","1058","test_forecast_weather","testcases.api","2026-07-11","passed","2026-07-11","TestWeatherAPI","test_weather","",""
"API 响应 Content-Type 应为 application/json","4","test_content_type_is_json","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubResponseHeaders","test_github","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_username]","testcases.ui","2026-07-11","broken","2026-07-11","TestExpandTestingLogin","test_opencart_login","",""
"获取 github 组织信息，字段应完整","90","test_get_known_org","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubOrg","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1077","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","2026-07-11","passed","2026-07-11","TestWeatherAPI","test_weather","",""
"按关键词搜索仓库，应返回结果且字段完整","183","test_search_repo_by_keyword[playwright]","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubSearchRepo","test_github","",""
"传入无效城市编码，接口应返回错误或 lives 数据为空/无效","1064","test_invalid_city_code","testcases.api","2026-07-11","passed","2026-07-11","TestWeatherAPI","test_weather","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"不存在的仓库应返回 404","56","test_get_nonexistent_repo","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[   ]","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"不存在的组织应返回 404","53","test_get_nonexistent_org","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubOrg","test_github","",""
"不存在的用户名应返回 404","26","test_get_nonexistent_user","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubUser","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Python]","testcases.ui","2026-07-11","broken","2026-07-11","TestBaiduSearch","test_baidu","",""
"按关键词搜索仓库，应返回结果且字段完整","191","test_search_repo_by_keyword[pytest]","testcases.api","2026-07-11","passed","2026-07-11","TestGitHubSearchRepo","test_github","",""
