"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"按关键词搜索仓库，应返回结果且字段完整","233","test_search_repo_by_keyword[playwright]","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubSearchRepo","test_github","",""
"不存在的仓库应返回 404","79","test_get_nonexistent_repo","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubRepo","test_github","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","1016","test_get_weather_success[440100-\u5e7f\u5dde]","testcases.api","2026-07-21","passed","2026-07-21","TestWeatherAPI","test_weather","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_username]","testcases.ui","2026-07-21","broken","2026-07-21","TestExpandTestingLogin","test_opencart_login","",""
"extensions=all 返回预报数据，应包含 forecasts 字段","1000","test_forecast_weather","testcases.api","2026-07-21","passed","2026-07-21","TestWeatherAPI","test_weather","",""
"按关键词搜索仓库，应返回结果且字段完整","235","test_search_repo_by_keyword[requests]","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubSearchRepo","test_github","",""
"空关键词应返回 422 参数错误","99","test_search_repo_empty_keyword","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubSearchRepo","test_github","",""
"特殊字符/数字搜索不应导致页面崩溃
        纯空格等无效关键词百度可能不跳转结果页，只断言页面正常响应即可
        ","0","test_special_character_search[@#$%]","testcases.ui","2026-07-21","broken","2026-07-21","TestBaiduSearch","test_baidu","",""
"空字段提交应出现错误提示，不得登录成功","0","test_login_with_empty_fields[empty_password]","testcases.ui","2026-07-21","broken","2026-07-21","TestExpandTestingLogin","test_opencart_login","",""
"错误用户名或密码应显示错误提示，不得登录成功","0","test_login_with_invalid_credentials[wrong_password]","testcases.ui","2026-07-21","broken","2026-07-21","TestExpandTestingLogin","test_opencart_login","",""
"获取 torvalds/linux 仓库详情，字段应完整","118","test_get_known_repo","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubRepo","test_github","",""
"API 响应 Content-Type 应为 application/json","28","test_content_type_is_json","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubResponseHeaders","test_github","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[Python]","testcases.ui","2026-07-21","broken","2026-07-21","TestBaiduSearch","test_baidu","",""
"校验顶层响应字段完整性","1987","test_response_fields_completeness","testcases.api","2026-07-21","passed","2026-07-21","TestWeatherAPI","test_weather","",""
"正常城市编码应返回天气数据，状态码200，infocode为10000","994","test_get_weather_success[310000-\u4e0a\u6d77]","testcases.api","2026-07-21","passed","2026-07-21","TestWeatherAPI","test_weather","",""
"正常关键词搜索，应返回结果列表","0","test_search_returns_results[\u6d4b\u8bd5\u5f00\u53d1\u5de5\u7a0b\u5e08]","testcases.ui","2026-07-21","broken","2026-07-21","TestBaiduSearch","test_baidu","",""
"传入无效城市编码，接口应返回错误或 lives 数据为空/无效","1002","test_invalid_city_code","testcases.api","2026-07-21","passed","2026-07-21","TestWeatherAPI","test_weather","",""
"获取用户仓库列表，应为数组且每项含仓库基本信息","179","test_get_user_repos","testcases.api","2026-07-21","passed","2026-07-21","TestGitHubUser","test_github","",""
